country,indicator,series_name,year,value,dataflow,publication_date
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",1995,163.7753383,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",1996,160.2926734,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",1997,155.2706623,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",1998,151.613159,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",1999,152.02536,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2000,151.3157033,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2001,150.9213519,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2002,150.4878182,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2003,147.3648935,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2004,146.2509053,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2005,151.3560708,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2006,147.1061234,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2007,147.7452475,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2008,156.6957437,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2009,169.5021739,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2010,181.6940197,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2011,202.3805381,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2012,214.7113068,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2013,214.6445404,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2014,205.8791473,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2015,199.2494751,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2016,192.966898,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2017,184.259987,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2018,175.4817716,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_POGDP_PT,"Capital stock, Private sector, Constant prices, Percent of GDP",2019,167.1993259,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1960,135.2206879,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1961,140.63237,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1962,146.188446,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1963,151.8949127,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1964,157.7580414,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1965,163.7843018,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1966,169.9803925,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1967,176.353302,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1968,182.910202,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1969,189.6585846,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1970,196.6061249,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1971,203.7608643,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1972,211.1310577,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1973,218.7252655,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1974,226.5523682,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1975,234.6215057,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1976,242.9421844,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1977,251.5242004,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1978,260.3777161,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1979,269.5132446,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1980,278.9416199,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1981,288.6741333,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1982,298.7223206,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1983,309.0983276,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1984,319.8144531,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1985,330.8836975,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1986,342.3193054,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1987,354.1350403,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1988,366.3451843,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1989,378.964447,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1990,393.0736694,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1991,408.3224182,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1992,413.2365723,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1993,418.79599,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1994,425.0029602,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1995,431.8604431,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1996,434.7747498,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1997,440.0384216,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1998,446.4084473,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1999,461.3755798,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2000,477.2223816,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2001,495.6443176,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2002,513.6081543,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2003,532.0934448,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2004,554.7965698,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2005,577.6029053,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2006,593.1161499,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2007,615.194519,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2008,650.2766724,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2009,673.170166,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2010,682.0532227,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2011,682.602417,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2012,672.9024048,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2013,654.2496338,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2014,631.913208,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2015,609.0455933,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2016,586.9522095,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2017,567.6466064,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2018,549.0317383,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_Q_PU_RY2017,"Capital stock, Private sector, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2019,532.8310547,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1988,65.24032593,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1989,79.14774323,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1990,97.20519257,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1995,218.255722,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1996,230.4672546,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1997,240.6841583,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1998,238.9176483,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",1999,257.5767822,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2000,266.122467,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2001,280.3106689,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2002,298.6638184,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2003,315.6797791,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2004,333.4368896,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2005,345.9539185,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2006,369.9851379,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2007,388.4264832,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2008,421.1954346,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2009,434.1618958,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2010,409.8618164,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2011,411.7838745,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2012,404.894165,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2013,390.9508667,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2014,371.8746033,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2015,353.9586182,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2016,337.1046448,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2017,326.4200134,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2018,316.8171692,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PS_V_XDC,"Capital stock, Private sector, Current prices, Domestic currency",2019,307.62854,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1989,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1990,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1991,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1992,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1993,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1994,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1995,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1996,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1997,0.392738498,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1998,0.727968341,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",1999,1.147416401,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2000,1.702210105,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2001,2.208207517,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2002,2.314217771,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2003,2.351929163,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2004,2.321868227,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2005,2.213184827,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2006,2.007922311,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2007,1.950472865,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2008,2.392763516,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2009,2.923104004,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2010,3.554848709,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2011,4.493615223,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2012,5.264468694,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2013,5.217767053,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2014,4.994775725,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2015,4.838307093,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2016,4.698051251,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2017,4.482909153,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2018,4.319003264,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_POGDP_PT,"Capital stock, Public private partnership, Constant prices, Percent of GDP",2019,4.14926125,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1989,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1990,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
